gpu_name,each_gpu_memory,gpu_count,batch_size,epoch,train_loss,train_acc,val_loss,val_acc,epoch_train_time,train_throughput,gpu_util,mem_util
Tesla P100-PCIE-12GB,12194MB,1,512,8,0.2170355754582014,0.9317950168364543,0.2569058425260746,0.9234389005079175,8.509385585784912,22021.683952486554,16.0,9.1339111328125
Tesla P100-PCIE-12GB,12194MB,1,512,9,0.20916034764531063,0.9328036031613044,0.24663918263325,0.9270988945324171,8.536413669586182,21951.958662411464,15.0,9.1339111328125
Tesla P100-PCIE-12GB,12194MB,1,512,10,0.1998368985402464,0.9356692690684184,0.2462363650766505,0.9276466487401653,8.41394567489624,22271.47728789096,15.0,9.1339111328125
Tesla P100-PCIE-12GB,12194MB,1,512,11,0.19127645823992445,0.937643750233469,0.25143423200116644,0.9241360422268698,8.481090068817139,22095.155042509235,16.0,9.1339111328125
Tesla P100-PCIE-12GB,12194MB,1,512,12,0.18306863102173387,0.9401465385210602,0.24440519917879122,0.9275470570660292,8.539414167404175,21944.245392768367,16.0,9.1339111328125
Tesla P100-PCIE-12GB,12194MB,2,512,1,1.3293570511328066,0.6730169911202186,0.6533413573917005,0.8212329449258042,4.8468568325042725,38662.582055921455,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,2,0.5353591245054548,0.8481685450819673,0.49446727919419464,0.8558410516880789,4.921463489532471,38076.47875445315,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,3,0.4145774266433195,0.8762273736338798,0.4319583944573415,0.8643063439896425,4.57233190536499,40983.90140490934,14.5,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,4,0.3538326658512074,0.8933038763661202,0.3570715314232369,0.8935365003485709,4.450167655944824,42108.975321338636,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,5,0.3147836195640877,0.904937243852459,0.3408906388099943,0.8968230255950602,4.512894630432129,41523.68166018013,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,6,0.28896929690095247,0.91192793715847,0.30404306049010227,0.9125087142714869,4.531623601913452,41352.06638099307,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,7,0.26966777069321096,0.9185450819672131,0.3050440305193016,0.9119609600637387,4.424001216888428,42358.03536505356,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,8,0.2558564588508971,0.9215334699453552,0.31374138547965535,0.9044915845035355,4.560482501983643,41090.38899250054,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,9,0.2479173557354453,0.9231130464480874,0.27998848066673304,0.9192809481127378,4.56581711769104,41042.37974708133,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,10,0.2373873869089481,0.9261121072404371,0.2788509231065566,0.9181356438601733,4.406635046005249,42524.964750570085,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,11,0.22905349658160915,0.9278090846994536,0.27167970839338396,0.9166417687481326,4.533560276031494,41334.40135134495,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,2,512,12,0.21742145595003348,0.9307120901639344,0.27861384938507844,0.9158450353550444,4.546865463256836,41213.4472669826,15.5,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,1,1.620220169669292,0.6143058401639344,0.7517623707790106,0.7993725724529429,3.7042882442474365,50587.85592374185,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,2,0.6096688780139704,0.8364818135245902,0.5530236007777619,0.8447863758589782,3.2683746814727783,57334.91972699971,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,3,0.4728039691194159,0.8679079149590164,0.45369493878525263,0.8722736779205258,3.353123664855957,55885.80044453862,14.666666666666666,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,4,0.4062863107098908,0.8843173668032787,0.3937040548877357,0.8875858978189424,3.112884283065796,60198.832645151415,14.333333333333334,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,5,0.35768264922939363,0.8972207991803278,0.36656841061383816,0.8932626232446967,3.2598319053649902,57485.17268377937,14.333333333333334,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,6,0.32792294440699404,0.9041367827868853,0.3360909564319852,0.905661786674634,3.1011805534362793,60426.02059798141,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,7,0.3077315498815208,0.9096599641393442,0.32385951431965093,0.9070062742754705,3.3026440143585205,56739.99352800291,14.333333333333334,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,8,0.2901509779154277,0.9141425461065574,0.3093802403399294,0.9098446369883477,3.79264760017395,49409.28337011993,14.333333333333334,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,9,0.27657573474723784,0.9171522797131147,0.29829342289312155,0.9147744248580819,3.3038406372070312,56719.44278717258,14.666666666666666,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,10,0.2632545411098199,0.9201780225409836,0.2999746690659798,0.9122348371676128,3.3108553886413574,56599.270582125355,14.666666666666666,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,11,0.25090257359332724,0.922179175204918,0.2900720629134319,0.9141021810576636,3.1235387325286865,59993.49329287659,14.666666666666666,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,3,512,12,0.24162007343085085,0.9271580430327869,0.27714266321945447,0.9203017627726322,3.4389424324035645,54491.170958342256,14.333333333333334,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,1,1.8170819657096446,0.5812201161202186,0.813873524916812,0.785379942236829,3.353377342224121,55881.57277752482,14.5,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,2,0.6503032721131226,0.8295765027322405,0.5771488759482291,0.8426451548650533,2.454383134841919,76349.93792934023,16.5,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,3,0.4965029950024652,0.8670167349726776,0.4690271337993258,0.875012448959267,2.229909896850586,84035.6824572433,10.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,4,0.40802182395601533,0.8855020491803278,0.4096771476189462,0.8868638581814561,2.247317314147949,83384.75337696049,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,5,0.3584940399302811,0.8984801912568307,0.37679980857452305,0.8941340503933871,2.2523841857910156,83197.17443504858,15.25,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,6,0.33335056697410315,0.9058871243169399,0.33937865980069676,0.9096703515586096,2.400982618331909,78048.04523332669,15.75,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,7,0.3090551544408329,0.9097720286885246,0.32868875241258233,0.9093715765362016,2.225881814956665,84187.75819130732,15.5,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,8,0.2925683728984145,0.9131232923497268,0.3153352114163171,0.9114630016930585,2.259229898452759,82945.07793489101,15.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,9,0.2753065510200021,0.9196123633879781,0.3039664202282099,0.9160442187033164,3.0229241847991943,61990.30757777605,14.0,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,10,0.26709406370999383,0.9214053961748634,0.29700185575341337,0.91494871028782,2.2399840354919434,83657.73908689717,15.5,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,11,0.254685390191,0.9234759221311475,0.2935321947520573,0.9144507519171398,2.3858134746551514,78544.27933729642,10.25,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,4,512,12,0.25098695292498896,0.9242657103825137,0.2770421060922433,0.922019719151479,2.2453863620758057,83456.46128658259,15.25,7.1807861328125
Tesla P100-PCIE-12GB,12194MB,1,1024,1,1.429400672405444,0.6560133624346953,0.637832195519475,0.8338561896225476,9.039894342422485,20729.335200369555,14.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,2,0.5200494365063467,0.8573197218649775,0.46006648046729837,0.8680659296882781,8.64199185371399,21683.7742006742,3.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,3,0.3990804391770394,0.8874599100276961,0.38462265973344717,0.8911711980878398,8.64433765411377,21677.88990875688,8.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,4,0.3434304158588072,0.9014467076860682,0.34194050797985415,0.9031470969026989,8.66051721572876,21637.39131649905,16.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,5,0.3104175399024542,0.9090297826469788,0.3271519706705369,0.9048650532815457,8.66505217552185,21626.067126216054,15.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,6,0.28519096920604275,0.916356708699991,0.29766189406478727,0.9143013644059357,8.754879474639893,21404.1781549149,14.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,7,0.26835748702978696,0.920327016772417,0.2935015633932303,0.914998506124888,8.631309986114502,21710.60943257311,14.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,8,0.257344553335251,0.9223014979374676,0.2879039505191467,0.9167911562593367,8.730926275253296,21462.900280252743,13.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,9,0.24605801065917846,0.9246708753355284,0.2702054921973572,0.9216711482920028,8.636197090148926,21698.323700110064,14.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,10,0.23678632555291862,0.9268534774882465,0.26947241492948615,0.9206503336321084,8.63934063911438,21690.42845140199,16.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,11,0.22718151288973884,0.9296017418125737,0.26475810307143827,0.9217209441290708,8.62779426574707,21719.456239696745,16.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,1,1024,12,0.2193980863936138,0.9309198414011345,0.25562813663171613,0.9246588985160841,8.639310121536255,21690.505070869924,16.0,12.616984367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,1,1.9347754514933935,0.5493404200819673,0.8481657601200647,0.7776615874912858,4.813395023345947,38931.35699254073,16.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,2,0.6937941202049047,0.8158085724043715,0.624378012905628,0.8293496663678916,4.3512983322143555,43065.76697181714,15.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,3,0.5352334486005085,0.8534195696721312,0.512686348046906,0.8593267602828404,4.324939489364624,43328.236258752775,15.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,4,0.4524448898320641,0.8739433913934426,0.43593189142256333,0.8812867244298377,4.3283045291900635,43294.55072678674,16.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,5,0.3931776757448749,0.8892695525956285,0.4151124568642545,0.8823822328453341,4.491354942321777,41722.82137717864,16.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,6,0.3596369519911177,0.8982133709016393,0.36890829115224516,0.8989144507519171,4.247539043426514,44117.78163405175,16.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,7,0.3330079725856989,0.9049479166666666,0.35883983825440546,0.900956080071706,4.386661767959595,42718.588738416285,15.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,8,0.31501072938324975,0.9081177424863388,0.35963859051516445,0.8988148590777811,4.479564905166626,41832.63418817002,16.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,9,0.29766447768836723,0.9141905737704918,0.3277088527470017,0.9089234140025894,4.471259593963623,41910.33780570169,15.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,10,0.2876175881409254,0.9164211919398907,0.32644737904176996,0.9066826013345284,4.367152452468872,42909.42485739469,15.5,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,11,0.27454696408386436,0.9188759392076503,0.3134650460586951,0.9108654516482422,4.363871812820435,42941.68299111559,14.5,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,2,1024,12,0.2676645313781467,0.9201246584699454,0.2969177238685464,0.9173389104670849,4.4662909507751465,41956.962066583954,13.0,10.663859367370605
Tesla P100-PCIE-12GB,12194MB,3,1024,1,2.3319397343963875,0.4681576588114754,0.9892671065861908,0.7511204063340304,3.3705952167510986,55596.11521095858,15.333333333333334,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,2,0.801137879246571,0.7951780225409836,0.6888424104315009,0.8163280549746041,3.062124252319336,61196.73290790347,15.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,3,0.6215334529759454,0.834288550204918,0.5734529360785996,0.8425455631909172,2.822960138320923,66381.38366043648,15.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,4,0.5365825642327793,0.8533875512295082,0.5165920011100393,0.8578577830893337,3.0763611793518066,60913.523827356235,13.333333333333334,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,5,0.47275076293554463,0.8695248463114754,0.46035603483043075,0.8746638780997908,2.9297616481781006,63961.517182304386,13.666666666666666,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,6,0.42932188804032373,0.8799308401639344,0.42450267818211296,0.8843740663280549,2.849360466003418,65766.33677480638,14.333333333333334,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,7,0.3980795745966864,0.8892802254098361,0.404597531816017,0.886689572751718,3.2253663539886475,58099.44652279943,16.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,8,0.3696906185540997,0.8964043288934426,0.37904666497310596,0.8940842545563191,2.941443681716919,63707.49206070789,15.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,9,0.35109868205961636,0.9011110399590164,0.3549996519537516,0.9030475052285629,3.144897937774658,59586.035447814655,11.333333333333334,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,10,0.3282546254455066,0.9066662397540983,0.34309440207438646,0.9041679115625934,2.8402864933013916,65976.44302500834,15.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,11,0.3101571766568012,0.9107325819672131,0.3381036793808101,0.9040185240513893,2.97332763671875,63024.33599507339,15.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,3,1024,12,0.3038526861394038,0.9114529969262295,0.3257792939401079,0.908051986853899,2.9601786136627197,63304.28817203504,16.0,10.663859049479166
Tesla P100-PCIE-12GB,12194MB,4,1024,1,2.650217755896146,0.41572745901639346,1.1657171451692834,0.7070012946917638,3.4461216926574707,54377.65021452071,13.5,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,2,0.8982406437722712,0.768250512295082,0.7599364926634338,0.8044019519968131,2.843918561935425,65892.1821841729,14.0,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,3,0.67518461760276,0.8215292008196722,0.6299828134581763,0.8365700627427547,2.7234017848968506,68808.0624163568,21.0,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,4,0.5685421088354183,0.843536543715847,0.5578900243392825,0.856289214221691,2.312127113342285,81047.44714018612,15.5,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,5,0.49606058506366335,0.8665044398907104,0.49746437621726874,0.8669455233542476,2.4414448738098145,76754.5489190503,15.25,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,6,0.45129057830148706,0.8766649590163934,0.4466997256834376,0.8832785579125585,2.166393995285034,86499.50120238618,15.25,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,7,0.41291249840637373,0.8859076161202186,0.41995918269046284,0.8905487501244896,2.3078455924987793,81197.80656430511,15.75,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,8,0.38008691215775703,0.893250512295082,0.39021842026007675,0.8967234339209242,2.344069719314575,79943.01468763263,15.0,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,9,0.3581732749287548,0.8993340163934426,0.37759577819294526,0.8993128174484613,2.183901786804199,85806.05645010211,15.75,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,10,0.33771493086397975,0.9046063866120219,0.3563785689212616,0.9046907678518076,2.3344810009002686,80271.37506269454,10.25,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,11,0.3246943225951794,0.9063567281420765,0.339111075008572,0.908076884772433,2.201416254043579,85123.38348360827,20.0,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,4,1024,12,0.3106798019891228,0.9123548497267759,0.3290009124026618,0.910367493277562,2.3220911026000977,80699.67616265053,14.5,11.428832054138184
Tesla P100-PCIE-12GB,12194MB,1,2048,1,1.888311834071222,0.56261506689222,0.8161984164334188,0.7814460711084553,9.31869626045227,20109.143464120723,15.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,2,0.6660557146185394,0.8230971604826273,0.5956695289704895,0.8376655711582511,8.86995244026184,21126.494337152075,11.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,3,0.5266300765276,0.8565993030615131,0.49360824182455953,0.8662483816352953,8.89050841331482,21077.647226491,16.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,4,0.4460979310238226,0.8769311226259532,0.43083252296031277,0.8829797828901503,8.751649141311646,21412.078680740502,15.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,5,0.3906535719634763,0.8908485466217695,0.40113273882412387,0.8818095807190519,8.871782302856445,21122.136860782277,11.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,6,0.3568279933711179,0.8988852186070836,0.3562896616720557,0.9015287321979882,8.753898859024048,21406.575860403736,13.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,7,0.3290116848830589,0.9066070408931058,0.34832826297117675,0.9029977093914948,8.73607611656189,21450.248086179487,9.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,8,0.3129098776676088,0.909376650959758,0.33307155510567416,0.9047903595259437,8.696610927581787,21547.589234523413,15.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,9,0.293769959639652,0.9156416263321078,0.313238284081746,0.910516880788766,8.81732726097107,21252.585330417038,15.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,10,0.28142365380019424,0.9180910502638867,0.30195545757235953,0.9144507519171398,8.711785078048706,21510.057734570793,15.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,11,0.2705772057892978,0.9198894290547571,0.3033768424396792,0.9113883079374564,8.74841856956482,21419.98562482151,10.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,1,2048,12,0.26116290591231056,0.9228671601090768,0.2853684888312499,0.9195050293795439,8.701852560043335,21534.609866920888,15.0,25.0518798828125
Tesla P100-PCIE-12GB,12194MB,2,2048,1,2.783235164287963,0.37990949453551914,1.2300218692422804,0.6977392689971118,4.848959922790527,38645.813325707546,12.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,2,0.9500720074267986,0.7572041495901639,0.8176922784978538,0.7814958669455233,4.436313629150391,42240.476139620434,3.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,3,0.7057813119367172,0.8135566086065574,0.672256961890799,0.8244198784981576,4.4262590408325195,42336.4286344963,6.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,4,0.603401435528948,0.8365885416666666,0.586036342327225,0.8447863758589782,4.449217319488525,42117.969643600656,6.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,5,0.5313096899803871,0.8549457821038251,0.5342641694886955,0.8499651429140523,4.435264587402344,42250.46698053976,6.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,6,0.484431488917825,0.8639429644808743,0.4871630818378924,0.8681406234438801,4.415935516357422,42435.40226207249,7.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,7,0.44089327972443376,0.8770918715846995,0.45417339310158344,0.8736181655213624,4.442440748214722,42182.21707859739,5.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,8,0.40927706846122536,0.884488131830601,0.4218971575176724,0.8841748829797829,4.465665340423584,41962.83996109418,9.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,9,0.38228675788217553,0.8925140881147541,0.40496637163237265,0.8868638581814561,4.469319820404053,41928.52772461888,7.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,10,0.3618177170636224,0.8980639515027322,0.3895879922433389,0.8895528333831292,4.445413589477539,42154.007996818094,7.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,11,0.34688710694104596,0.8995794911202186,0.3717429220154043,0.8960760880390399,4.438268661499023,42221.86944778337,5.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,2,2048,12,0.3300279408204751,0.904691769125683,0.35607828082476534,0.9011552634199781,4.436702013015747,42236.77845621743,7.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,1,3.281497181439009,0.29200819672131145,1.5608241479005749,0.6152524648939348,4.308396339416504,43494.605704121204,11.666666666666666,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,2,1.1547653635994333,0.7149718237704918,0.8983230055500437,0.7694950702121303,3.264744997024536,57398.663653911,13.333333333333334,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,3,0.7904714639069604,0.7993244108606558,0.7208000398729323,0.8105019420376457,2.9026875495910645,64558.10237874211,15.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,4,0.6650737582660112,0.8277247694672131,0.6376475179270199,0.8285778308933374,3.032118320465088,61802.33757212234,15.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,5,0.5873634228940869,0.845030737704918,0.5776709451901938,0.8416492381236929,3.0286760330200195,61872.57995142636,14.666666666666666,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,6,0.5322059480870356,0.8584624743852459,0.5307627388673788,0.8563639079772931,3.153212308883667,59428.91935061057,15.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,7,0.4967800662165783,0.8676677766393442,0.49354275662150354,0.8665222587391694,2.863633155822754,65438.54949401163,9.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,8,0.4633069829862626,0.8756563780737705,0.46527232635295457,0.8718255153869137,3.0104219913482666,62247.751490837814,14.666666666666666,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,9,0.4403840645414884,0.8793064805327869,0.44795112655096564,0.8723483716761279,2.886744499206543,64914.64694970649,15.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,10,0.41621019312592805,0.8841412653688525,0.41801403143671617,0.8855691664176875,2.8878848552703857,64889.01372158584,15.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,11,0.3915705944671006,0.890929175204918,0.4073505173575034,0.88676426650732,3.0355384349823,61732.70542070823,15.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,3,2048,12,0.3768426004003306,0.8944191854508197,0.38699705215365204,0.8941589483119211,3.019665479660034,62057.20509845923,14.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,1,3.6130024813563444,0.24314805327868852,1.9915772535544256,0.5488497161637287,3.2629318237304688,57430.55942424108,12.75,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,2,1.417500398198112,0.6508282103825137,1.0884441187296026,0.7252265710586595,2.8626508712768555,65461.003952750885,1.25,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,3,0.934879239791078,0.7574923155737705,0.8462402722997241,0.778508116721442,2.3133482933044434,81004.66347517635,14.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,4,0.7502576620852361,0.8028304303278688,0.72378807827814,0.8117717358828802,2.2151103019714355,84597.14165620656,16.75,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,5,0.6518346331810039,0.8294484289617486,0.6453269123852983,0.8329847624738572,2.8478200435638428,65801.9106310848,12.0,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,6,0.5926720995069201,0.8483606557377049,0.5830485396099784,0.8529030973010656,2.685361623764038,69782.78021912556,8.75,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,7,0.5301547903832191,0.8650742827868853,0.5326429420395589,0.8641569564784384,2.672412395477295,70120.91409137909,11.25,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,8,0.4869084063449193,0.8729935109289617,0.4934268860676388,0.8755104073299472,2.3654513359069824,79220.39957256128,15.25,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,9,0.4493515784623193,0.8822148224043715,0.46867663172502083,0.8782989742057564,2.682408571243286,69859.6037937444,13.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,10,0.42453209982543694,0.8863345286885246,0.43875555261211224,0.8861667164625038,2.6610772609710693,70419.60139542047,13.75,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,11,0.3948863989017049,0.8949368169398907,0.4216180287435845,0.8911463001693058,2.380509853363037,78719.27088865613,14.5,23.0987548828125
Tesla P100-PCIE-12GB,12194MB,4,2048,12,0.3812969359543806,0.8978398224043715,0.40746771878792987,0.8927397669554825,2.774531364440918,67540.05465631506,12.25,23.0987548828125
